Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
14745;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
16192;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
17995;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
18523;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
20862;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
24067;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
25184;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
25276;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
25625;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
25630;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
25849;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
26081;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
26093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
26307;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
26439;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
26993;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
27378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
27581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
27836;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28100;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28152;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28607;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28611;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28634;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28769;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
28964;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
