Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
116417;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
116797;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
118856;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120755;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121311;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
122539;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123342;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124779;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
126844;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
128224;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131908;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
135661;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
139515;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
143402;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
144162;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
145804;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
150424;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
152126;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
152681;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
154563;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
162245;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
163652;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
166246;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
167931;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
169836;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
170708;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
172606;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
176089;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
177662;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
179329;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
180689;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
183262;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
184455;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
186306;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
186718;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
187953;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
189458;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
190472;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
192900;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
193683;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
194480;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
197435;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
198349;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
200673;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
202816;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
205011;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
209356;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
211719;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
213605;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
214157;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
214753;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
216417;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
216797;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
217107;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
218404;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
218856;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
219844;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
220755;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
221311;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
222379;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
222539;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
223342;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
224658;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
224779;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
226844;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
226954;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
228224;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
229524;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
231908;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
232559;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
234601;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
235483;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
235661;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
236627;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
237976;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
239515;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
240634;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
240976;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
241798;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
242973;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
243402;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
243551;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
244162;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
245196;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
245804;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
247745;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
249214;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
250424;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
252126;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
252681;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
253185;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
254563;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
258670;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
261749;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
262245;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
263596;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
263652;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
265829;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
266246;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
266802;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
267931;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
269836;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
270708;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
271557;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
272581;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
272606;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
273553;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
