Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
118325;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119340;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123028;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123867;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125069;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
126438;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129372;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131362;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131673;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
133884;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
135134;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
137111;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
137844;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
138553;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
139985;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
140939;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
142543;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
144005;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
146127;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
146201;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
149362;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
149955;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
153607;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
156502;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
157029;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
158177;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
159054;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
160392;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
161735;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
168727;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
169506;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
169946;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
171204;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
171403;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
174733;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
176177;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
176958;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
177563;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
178656;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
178903;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
179268;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
181170;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
181892;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
183440;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
185704;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
186099;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
188041;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
188544;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
189460;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
190642;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
191679;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
193532;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
195126;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
196722;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
198801;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
201495;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
201821;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
202560;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
202652;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
203776;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
204352;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
204366;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
207983;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
208340;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
209089;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
209211;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
210384;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
210808;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
211299;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
213105;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
214075;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
216273;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
218325;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
219340;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
221127;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
221727;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
222805;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
223028;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
223867;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
224025;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
225069;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
226142;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
226438;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
229372;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
230068;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
231009;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
231362;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
231673;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
231905;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
233884;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
235134;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
235668;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
237111;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
237844;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
238553;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
238934;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
239985;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
240260;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
240939;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
242543;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
243859;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
244005;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
244072;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
245636;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
246127;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
246201;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
249289;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
249362;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
249955;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
250642;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
251561;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
253491;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
253607;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
254875;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
256502;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
256600;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
257029;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
257673;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
258177;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
258439;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
258942;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
259054;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
260207;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
260392;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
261262;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
261735;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
263163;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
265284;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
266314;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
268727;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
269506;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
269946;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
271204;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
271403;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
274733;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
276177;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
276958;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
277563;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
278656;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
278903;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
279268;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
281170;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
281892;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
283440;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
285704;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
286099;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
288041;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
288544;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
289460;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
290642;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
291679;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
293532;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
295126;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
296722;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
298801;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
298917;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
301495;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
301821;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
302183;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
302560;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
302652;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
303509;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
303776;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
304352;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
304366;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
307108;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
307321;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
307983;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
308340;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
308885;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
309089;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
309211;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
310384;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
310808;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
311299;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
312538;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
313105;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
313891;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
314075;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
314810;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
316273;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
316740;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
318124;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
318325;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
319340;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
319849;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
320922;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
321127;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
321688;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
321727;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
322191;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
322805;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
323028;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
323456;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
323867;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
324025;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
324511;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
325069;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
326142;POLICY3_CLOUD;TASK_CONCLUDED;989285;257132;71428;64010;1024221
326412;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
326438;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
328533;POLICY2_MEC;TASK_CONCLUDED;245025;140313;266666;32021;368008
329372;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
