Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
115502;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
115663;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
116165;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
116387;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
117578;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
117747;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
118105;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119299;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119363;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119921;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120519;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121248;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121363;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121449;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
122187;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123318;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123526;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123821;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124129;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124551;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124650;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124928;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125287;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125687;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125999;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
126426;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127391;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
128797;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129206;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129327;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
