Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
115534;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
115610;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
115824;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
116360;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
117925;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
118210;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
118485;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
118740;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119084;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119126;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119354;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
119714;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120311;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120486;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120576;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120699;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
120850;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121007;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
121778;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
122127;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
122301;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
122930;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123447;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
123703;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124220;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
124896;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125200;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125810;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
125937;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
126610;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127008;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127206;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127279;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127887;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
127938;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129189;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129454;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129602;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
129934;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
130287;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
130617;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
130799;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131235;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131538;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131764;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
131944;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
132120;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
132270;POLICY3_CLOUD;TASK_CANCELED;1245128;257132;51282;64010;1224866
